time_stamp,agent_id,agent_signature,target_id,target_signature,target_type,target_x,target_y,target_radius
149,-1,-1,0,1416613451854612,2,83,174,7
150,-1,-1,0,1416613451854612,2,84,175,7
151,-1,-1,0,1416613451854612,2,85,176,7
152,-1,-1,0,1416613451854612,2,86,177,7
153,-1,-1,0,1416613451854612,2,87,178,7
154,-1,-1,0,1416613451854612,2,88,179,7
155,-1,-1,0,1416613451854612,2,89,180,7
156,-1,-1,0,1416613451854612,2,90,181,7
157,-1,-1,0,1416613451854612,2,91,182,7
158,-1,-1,0,1416613451854612,2,92,183,7
159,-1,-1,0,1416613451854612,2,93,184,7
160,-1,-1,0,1416613451854612,2,94,185,7
161,-1,-1,0,1416613451854612,2,95,186,7
162,-1,-1,0,1416613451854612,2,96,187,7
163,-1,-1,0,1416613451854612,2,97,188,7
164,-1,-1,0,1416613451854612,2,98,189,7
165,-1,-1,0,1416613451854612,2,99,190,7
166,-1,-1,0,1416613451854612,2,100,191,7
167,-1,-1,0,1416613451854612,2,101,192,7
168,-1,-1,0,1416613451854612,2,102,193,7
169,-1,-1,0,1416613451854612,2,103,194,7
170,-1,-1,0,1416613451854612,2,104,195,7
171,-1,-1,0,1416613451854612,2,105,196,7
172,-1,-1,0,1416613451854612,2,106,197,7
173,-1,-1,0,1416613451854612,2,107,198,7
174,-1,-1,0,1416613451854612,2,108,199,7
175,-1,-1,0,1416613451854612,2,109,200,7
176,-1,-1,0,1416613451854612,2,110,201,7
177,-1,-1,0,1416613451854612,2,111,202,7
178,-1,-1,0,1416613451854612,2,112,203,7
179,-1,-1,0,1416613451854612,2,113,204,7
180,-1,-1,0,1416613451854612,2,114,205,7
181,-1,-1,0,1416613451854612,2,115,205,7
182,-1,-1,0,1416613451854612,2,116,205,7
183,-1,-1,0,1416613451854612,2,117,205,7
184,-1,-1,0,1416613451854612,2,118,205,7
185,-1,-1,0,1416613451854612,2,119,205,7
186,-1,-1,0,1416613451854612,2,120,205,7
187,-1,-1,0,1416613451854612,2,121,205,7
188,-1,-1,0,1416613451854612,2,122,205,7
189,-1,-1,0,1416613451854612,2,123,205,7
190,-1,-1,0,1416613451854612,2,124,205,7
191,-1,-1,0,1416613451854612,2,125,205,7
192,-1,-1,0,1416613451854612,2,126,205,7
193,-1,-1,0,1416613451854612,2,127,205,7
194,-1,-1,0,1416613451854612,2,128,205,7
195,-1,-1,0,1416613451854612,2,129,205,7
196,-1,-1,0,1416613451854612,2,130,205,7
197,-1,-1,0,1416613451854612,2,131,205,7
198,-1,-1,0,1416613451854612,2,132,205,7
199,-1,-1,0,1416613451854612,2,133,205,7
200,-1,-1,0,1416613451854612,2,134,205,7
201,-1,-1,0,1416613451854612,2,135,205,7
202,-1,-1,0,1416613451854612,2,136,205,7
203,-1,-1,0,1416613451854612,2,137,205,7
204,-1,-1,0,1416613451854612,2,138,205,7
205,-1,-1,0,1416613451854612,2,139,205,7
206,-1,-1,0,1416613451854612,2,140,205,7
207,-1,-1,0,1416613451854612,2,141,205,7
208,-1,-1,0,1416613451854612,2,142,205,7
209,-1,-1,0,1416613451854612,2,143,205,7
210,-1,-1,0,1416613451854612,2,144,205,7
211,-1,-1,0,1416613451854612,2,145,205,7
212,-1,-1,0,1416613451854612,2,146,205,7
213,-1,-1,0,1416613451854612,2,147,205,7
214,-1,-1,0,1416613451854612,2,148,205,7
215,-1,-1,0,1416613451854612,2,149,205,7
216,-1,-1,0,1416613451854612,2,150,205,7
217,-1,-1,0,1416613451854612,2,151,205,7
218,-1,-1,0,1416613451854612,2,152,205,7
219,-1,-1,0,1416613451854612,2,153,205,7
220,-1,-1,0,1416613451854612,2,154,205,7
221,-1,-1,0,1416613451854612,2,155,205,7
222,-1,-1,0,1416613451854612,2,156,205,7
223,-1,-1,0,1416613451854612,2,157,205,7
224,-1,-1,0,1416613451854612,2,158,205,7
225,-1,-1,0,1416613451854612,2,159,205,7
226,-1,-1,0,1416613451854612,2,160,205,7
227,-1,-1,0,1416613451854612,2,161,205,7
228,-1,-1,0,1416613451854612,2,162,205,7
229,-1,-1,0,1416613451854612,2,163,205,7
230,-1,-1,0,1416613451854612,2,164,205,7
231,-1,-1,0,1416613451854612,2,165,205,7
232,-1,-1,0,1416613451854612,2,166,205,7
233,-1,-1,0,1416613451854612,2,167,205,7
234,-1,-1,0,1416613451854612,2,168,205,7
235,-1,-1,0,1416613451854612,2,169,205,7
236,-1,-1,0,1416613451854612,2,170,205,7
237,-1,-1,0,1416613451854612,2,171,205,7
238,-1,-1,0,1416613451854612,2,172,205,7
239,-1,-1,0,1416613451854612,2,173,205,7
240,-1,-1,0,1416613451854612,2,174,205,7
241,-1,-1,0,1416613451854612,2,175,205,7
242,-1,-1,0,1416613451854612,2,176,205,7
243,-1,-1,0,1416613451854612,2,177,205,7
244,-1,-1,0,1416613451854612,2,178,205,7
245,-1,-1,0,1416613451854612,2,179,205,7
246,-1,-1,0,1416613451854612,2,180,205,7
247,-1,-1,0,1416613451854612,2,181,205,7
248,-1,-1,0,1416613451854612,2,182,205,7
249,-1,-1,0,1416613451854612,2,183,205,7
250,-1,-1,0,1416613451854612,2,184,205,7
251,-1,-1,0,1416613451854612,2,185,205,7
252,-1,-1,0,1416613451854612,2,186,205,7
253,-1,-1,0,1416613451854612,2,187,205,7
254,-1,-1,0,1416613451854612,2,188,205,7
255,-1,-1,0,1416613451854612,2,189,205,7
256,-1,-1,0,1416613451854612,2,190,205,7
257,-1,-1,0,1416613451854612,2,191,205,7
258,-1,-1,0,1416613451854612,2,192,205,7
259,-1,-1,0,1416613451854612,2,193,205,7
260,-1,-1,0,1416613451854612,2,194,205,7
261,-1,-1,0,1416613451854612,2,195,205,7
262,-1,-1,0,1416613451854612,2,196,205,7
263,-1,-1,0,1416613451854612,2,197,205,7
264,-1,-1,0,1416613451854612,2,198,205,7
265,-1,-1,0,1416613451854612,2,199,205,7
266,-1,-1,0,1416613451854612,2,200,205,7
267,-1,-1,0,1416613451854612,2,201,205,7
268,-1,-1,0,1416613451854612,2,202,205,7
269,-1,-1,0,1416613451854612,2,203,205,7
270,-1,-1,0,1416613451854612,2,204,205,7
271,-1,-1,0,1416613451854612,2,205,205,7
272,-1,-1,0,1416613451854612,2,206,205,7
273,-1,-1,0,1416613451854612,2,207,205,7
274,-1,-1,0,1416613451854612,2,208,205,7
275,-1,-1,0,1416613451854612,2,209,205,7
276,-1,-1,0,1416613451854612,2,210,205,7
277,-1,-1,0,1416613451854612,2,211,205,7
278,-1,-1,0,1416613451854612,2,212,205,7
279,-1,-1,0,1416613451854612,2,213,205,7
280,-1,-1,0,1416613451854612,2,214,205,7
281,-1,-1,0,1416613451854612,2,215,205,7
282,-1,-1,0,1416613451854612,2,216,205,7
283,-1,-1,0,1416613451854612,2,217,205,7
284,-1,-1,0,1416613451854612,2,218,205,7
285,-1,-1,0,1416613451854612,2,219,205,7
286,-1,-1,0,1416613451854612,2,220,205,7
287,-1,-1,0,1416613451854612,2,221,205,7
288,-1,-1,0,1416613451854612,2,222,205,7
289,-1,-1,0,1416613451854612,2,223,205,7
290,-1,-1,0,1416613451854612,2,224,205,7
291,-1,-1,0,1416613451854612,2,225,205,7
292,-1,-1,0,1416613451854612,2,226,205,7
293,-1,-1,0,1416613451854612,2,227,205,7
294,-1,-1,0,1416613451854612,2,228,205,7
295,-1,-1,0,1416613451854612,2,229,205,7
296,-1,-1,0,1416613451854612,2,230,205,7
297,-1,-1,0,1416613451854612,2,231,205,7
298,-1,-1,0,1416613451854612,2,232,205,7
299,-1,-1,0,1416613451854612,2,233,205,7
300,-1,-1,0,1416613451854612,2,234,205,7
301,-1,-1,0,1416613451854612,2,235,205,7
302,-1,-1,0,1416613451854612,2,236,205,7
303,-1,-1,0,1416613451854612,2,235,204,7
304,-1,-1,0,1416613451854612,2,235,203,7
305,-1,-1,0,1416613451854612,2,235,202,7
306,-1,-1,0,1416613451854612,2,235,201,7
307,-1,-1,0,1416613451854612,2,235,200,7
308,-1,-1,0,1416613451854612,2,235,199,7
309,-1,-1,0,1416613451854612,2,235,198,7
310,-1,-1,0,1416613451854612,2,235,197,7
311,-1,-1,0,1416613451854612,2,235,196,7
312,-1,-1,0,1416613451854612,2,235,195,7
313,-1,-1,0,1416613451854612,2,235,194,7
314,-1,-1,0,1416613451854612,2,235,193,7
315,-1,-1,0,1416613451854612,2,235,192,7
316,-1,-1,0,1416613451854612,2,235,191,7
317,-1,-1,0,1416613451854612,2,235,190,7
318,-1,-1,0,1416613451854612,2,235,189,7
319,-1,-1,0,1416613451854612,2,235,188,7
320,-1,-1,0,1416613451854612,2,235,187,7
321,-1,-1,0,1416613451854612,2,235,186,7
322,-1,-1,0,1416613451854612,2,235,185,7
323,-1,-1,0,1416613451854612,2,235,184,7
324,-1,-1,0,1416613451854612,2,235,183,7
325,-1,-1,0,1416613451854612,2,235,182,7
326,-1,-1,0,1416613451854612,2,235,181,7
327,-1,-1,0,1416613451854612,2,235,180,7
328,-1,-1,0,1416613451854612,2,235,179,7
329,-1,-1,0,1416613451854612,2,235,178,7
330,-1,-1,0,1416613451854612,2,235,177,7
331,-1,-1,0,1416613451854612,2,235,176,7
332,-1,-1,0,1416613451854612,2,235,175,7
333,-1,-1,0,1416613451854612,2,235,174,7
334,-1,-1,0,1416613451854612,2,235,173,7
335,-1,-1,0,1416613451854612,2,235,172,7
336,-1,-1,0,1416613451854612,2,235,171,7
337,-1,-1,0,1416613451854612,2,235,170,7
338,-1,-1,0,1416613451854612,2,235,169,7
339,-1,-1,0,1416613451854612,2,235,168,7
340,-1,-1,0,1416613451854612,2,235,167,7
341,-1,-1,0,1416613451854612,2,235,166,7
342,-1,-1,0,1416613451854612,2,235,165,7
343,-1,-1,0,1416613451854612,2,235,164,7
344,-1,-1,0,1416613451854612,2,235,163,7
345,-1,-1,0,1416613451854612,2,235,162,7
346,-1,-1,0,1416613451854612,2,235,161,7
347,-1,-1,0,1416613451854612,2,235,160,7
348,-1,-1,0,1416613451854612,2,235,159,7
349,-1,-1,0,1416613451854612,2,235,158,7
350,-1,-1,0,1416613451854612,2,235,157,7
351,-1,-1,0,1416613451854612,2,235,156,7
352,-1,-1,0,1416613451854612,2,235,155,7
0,-1,-1,1,7073424337006544,0,185,95,13
1,-1,-1,1,7073424337006544,0,185,95,13
2,-1,-1,1,7073424337006544,0,185,95,13
3,-1,-1,1,7073424337006544,0,185,95,13
4,-1,-1,1,7073424337006544,0,185,95,13
5,-1,-1,1,7073424337006544,0,185,95,13
6,-1,-1,1,7073424337006544,0,185,95,13
7,-1,-1,1,7073424337006544,0,185,95,13
8,-1,-1,1,7073424337006544,0,185,95,13
9,-1,-1,1,7073424337006544,0,185,95,13
10,-1,-1,1,7073424337006544,0,185,95,13
11,-1,-1,1,7073424337006544,0,185,95,13
12,-1,-1,1,7073424337006544,0,185,95,13
13,-1,-1,1,7073424337006544,0,185,95,13
14,-1,-1,1,7073424337006544,0,185,95,13
15,-1,-1,1,7073424337006544,0,185,95,13
16,-1,-1,1,7073424337006544,0,185,95,13
17,-1,-1,1,7073424337006544,0,185,95,13
18,-1,-1,1,7073424337006544,0,185,95,13
19,-1,-1,1,7073424337006544,0,185,95,13
20,-1,-1,1,7073424337006544,0,185,95,13
21,-1,-1,1,7073424337006544,0,185,95,13
22,-1,-1,1,7073424337006544,0,185,95,13
23,-1,-1,1,7073424337006544,0,185,95,13
24,-1,-1,1,7073424337006544,0,185,95,13
25,-1,-1,1,7073424337006544,0,185,95,13
26,-1,-1,1,7073424337006544,0,185,95,13
27,-1,-1,1,7073424337006544,0,185,95,13
28,-1,-1,1,7073424337006544,0,185,95,13
29,-1,-1,1,7073424337006544,0,185,95,13
30,-1,-1,1,7073424337006544,0,185,95,13
31,-1,-1,1,7073424337006544,0,185,95,13
32,-1,-1,1,7073424337006544,0,185,95,13
33,-1,-1,1,7073424337006544,0,185,95,13
34,-1,-1,1,7073424337006544,0,185,95,13
35,-1,-1,1,7073424337006544,0,185,95,13
36,-1,-1,1,7073424337006544,0,185,95,13
37,-1,-1,1,7073424337006544,0,185,95,13
38,-1,-1,1,7073424337006544,0,185,95,13
39,-1,-1,1,7073424337006544,0,185,95,13
40,-1,-1,1,7073424337006544,0,185,95,13
41,-1,-1,1,7073424337006544,0,185,95,13
42,-1,-1,1,7073424337006544,0,185,95,13
43,-1,-1,1,7073424337006544,0,185,95,13
44,-1,-1,1,7073424337006544,0,185,95,13
45,-1,-1,1,7073424337006544,0,185,95,13
46,-1,-1,1,7073424337006544,0,185,95,13
47,-1,-1,1,7073424337006544,0,185,95,13
48,-1,-1,1,7073424337006544,0,185,95,13
49,-1,-1,1,7073424337006544,0,185,95,13
50,-1,-1,1,7073424337006544,0,185,95,13
51,-1,-1,1,7073424337006544,0,185,95,13
52,-1,-1,1,7073424337006544,0,185,95,13
53,-1,-1,1,7073424337006544,0,185,95,13
54,-1,-1,1,7073424337006544,0,185,95,13
55,-1,-1,1,7073424337006544,0,185,95,13
56,-1,-1,1,7073424337006544,0,185,95,13
57,-1,-1,1,7073424337006544,0,185,95,13
58,-1,-1,1,7073424337006544,0,185,95,13
59,-1,-1,1,7073424337006544,0,185,95,13
60,-1,-1,1,7073424337006544,0,185,95,13
61,-1,-1,1,7073424337006544,0,185,95,13
62,-1,-1,1,7073424337006544,0,185,95,13
63,-1,-1,1,7073424337006544,0,185,95,13
64,-1,-1,1,7073424337006544,0,185,95,13
65,-1,-1,1,7073424337006544,0,185,95,13
66,-1,-1,1,7073424337006544,0,185,95,13
67,-1,-1,1,7073424337006544,0,185,95,13
68,-1,-1,1,7073424337006544,0,185,95,13
69,-1,-1,1,7073424337006544,0,185,95,13
70,-1,-1,1,7073424337006544,0,185,95,13
71,-1,-1,1,7073424337006544,0,185,95,13
72,-1,-1,1,7073424337006544,0,185,95,13
73,-1,-1,1,7073424337006544,0,185,95,13
74,-1,-1,1,7073424337006544,0,185,95,13
75,-1,-1,1,7073424337006544,0,185,95,13
76,-1,-1,1,7073424337006544,0,185,95,13
77,-1,-1,1,7073424337006544,0,185,95,13
78,-1,-1,1,7073424337006544,0,185,95,13
79,-1,-1,1,7073424337006544,0,185,95,13
80,-1,-1,1,7073424337006544,0,185,95,13
81,-1,-1,1,7073424337006544,0,185,95,13
82,-1,-1,1,7073424337006544,0,185,95,13
83,-1,-1,1,7073424337006544,0,185,95,13
84,-1,-1,1,7073424337006544,0,185,95,13
85,-1,-1,1,7073424337006544,0,185,95,13
86,-1,-1,1,7073424337006544,0,185,95,13
87,-1,-1,1,7073424337006544,0,185,95,13
88,-1,-1,1,7073424337006544,0,185,95,13
89,-1,-1,1,7073424337006544,0,185,95,13
90,-1,-1,1,7073424337006544,0,185,95,13
91,-1,-1,1,7073424337006544,0,185,95,13
92,-1,-1,1,7073424337006544,0,185,95,13
93,-1,-1,1,7073424337006544,0,185,95,13
94,-1,-1,1,7073424337006544,0,185,95,13
95,-1,-1,1,7073424337006544,0,185,95,13
96,-1,-1,1,7073424337006544,0,185,95,13
97,-1,-1,1,7073424337006544,0,185,95,13
98,-1,-1,1,7073424337006544,0,185,95,13
99,-1,-1,1,7073424337006544,0,185,95,13
100,-1,-1,1,7073424337006544,0,185,95,13
101,-1,-1,1,7073424337006544,0,185,95,13
102,-1,-1,1,7073424337006544,0,185,95,13
103,-1,-1,1,7073424337006544,0,185,95,13
104,-1,-1,1,7073424337006544,0,185,95,13
105,-1,-1,1,7073424337006544,0,185,95,13
106,-1,-1,1,7073424337006544,0,185,95,13
107,-1,-1,1,7073424337006544,0,185,95,13
108,-1,-1,1,7073424337006544,0,185,95,13
109,-1,-1,1,7073424337006544,0,185,95,13
110,-1,-1,1,7073424337006544,0,185,95,13
111,-1,-1,1,7073424337006544,0,185,95,13
112,-1,-1,1,7073424337006544,0,185,95,13
113,-1,-1,1,7073424337006544,0,185,95,13
114,-1,-1,1,7073424337006544,0,185,95,13
115,-1,-1,1,7073424337006544,0,185,95,13
116,-1,-1,1,7073424337006544,0,185,95,13
117,-1,-1,1,7073424337006544,0,185,95,13
118,-1,-1,1,7073424337006544,0,185,95,13
119,-1,-1,1,7073424337006544,0,185,95,13
120,-1,-1,1,7073424337006544,0,185,95,13
121,-1,-1,1,7073424337006544,0,185,95,13
122,-1,-1,1,7073424337006544,0,185,95,13
123,-1,-1,1,7073424337006544,0,185,95,13
124,-1,-1,1,7073424337006544,0,185,95,13
125,-1,-1,1,7073424337006544,0,185,95,13
126,-1,-1,1,7073424337006544,0,185,95,13
127,-1,-1,1,7073424337006544,0,185,95,13
128,-1,-1,1,7073424337006544,0,185,95,13
129,-1,-1,1,7073424337006544,0,185,95,13
130,-1,-1,1,7073424337006544,0,185,95,13
131,-1,-1,1,7073424337006544,0,185,95,13
132,-1,-1,1,7073424337006544,0,185,95,13
133,-1,-1,1,7073424337006544,0,185,95,13
134,-1,-1,1,7073424337006544,0,185,95,13
135,-1,-1,1,7073424337006544,0,185,95,13
136,-1,-1,1,7073424337006544,0,185,95,13
137,-1,-1,1,7073424337006544,0,185,95,13
138,-1,-1,1,7073424337006544,0,185,95,13
139,-1,-1,1,7073424337006544,0,185,95,13
140,-1,-1,1,7073424337006544,0,185,95,13
141,-1,-1,1,7073424337006544,0,185,95,13
142,-1,-1,1,7073424337006544,0,185,95,13
143,-1,-1,1,7073424337006544,0,185,95,13
144,-1,-1,1,7073424337006544,0,185,95,13
145,-1,-1,1,7073424337006544,0,185,95,13
146,-1,-1,1,7073424337006544,0,185,95,13
147,-1,-1,1,7073424337006544,0,185,95,13
148,-1,-1,1,7073424337006544,0,185,95,13
149,-1,-1,1,7073424337006544,0,185,95,13
150,-1,-1,1,7073424337006544,0,185,95,13
151,-1,-1,1,7073424337006544,0,185,95,13
152,-1,-1,1,7073424337006544,0,185,95,13
153,-1,-1,1,7073424337006544,0,185,95,13
154,-1,-1,1,7073424337006544,0,185,95,13
155,-1,-1,1,7073424337006544,0,185,95,13
156,-1,-1,1,7073424337006544,0,185,95,13
157,-1,-1,1,7073424337006544,0,185,95,13
158,-1,-1,1,7073424337006544,0,185,95,13
159,-1,-1,1,7073424337006544,0,185,95,13
160,-1,-1,1,7073424337006544,0,185,95,13
161,-1,-1,1,7073424337006544,0,185,95,13
162,-1,-1,1,7073424337006544,0,185,95,13
163,-1,-1,1,7073424337006544,0,185,95,13
164,-1,-1,1,7073424337006544,0,185,95,13
165,-1,-1,1,7073424337006544,0,185,95,13
166,-1,-1,1,7073424337006544,0,185,95,13
167,-1,-1,1,7073424337006544,0,185,95,13
168,-1,-1,1,7073424337006544,0,185,95,13
169,-1,-1,1,7073424337006544,0,185,95,13
170,-1,-1,1,7073424337006544,0,185,95,13
171,-1,-1,1,7073424337006544,0,185,95,13
172,-1,-1,1,7073424337006544,0,185,95,13
173,-1,-1,1,7073424337006544,0,185,95,13
174,-1,-1,1,7073424337006544,0,185,95,13
175,-1,-1,1,7073424337006544,0,185,95,13
176,-1,-1,1,7073424337006544,0,185,95,13
177,-1,-1,1,7073424337006544,0,185,95,13
178,-1,-1,1,7073424337006544,0,185,95,13
179,-1,-1,1,7073424337006544,0,185,95,13
180,-1,-1,1,7073424337006544,0,185,95,13
181,-1,-1,1,7073424337006544,0,185,95,13
182,-1,-1,1,7073424337006544,0,185,95,13
183,-1,-1,1,7073424337006544,0,185,95,13
184,-1,-1,1,7073424337006544,0,185,95,13
185,-1,-1,1,7073424337006544,0,185,95,13
186,-1,-1,1,7073424337006544,0,185,95,13
187,-1,-1,1,7073424337006544,0,185,95,13
188,-1,-1,1,7073424337006544,0,185,95,13
189,-1,-1,1,7073424337006544,0,185,95,13
190,-1,-1,1,7073424337006544,0,185,95,13
191,-1,-1,1,7073424337006544,0,185,95,13
192,-1,-1,1,7073424337006544,0,185,95,13
193,-1,-1,1,7073424337006544,0,185,95,13
194,-1,-1,1,7073424337006544,0,185,95,13
195,-1,-1,1,7073424337006544,0,185,95,13
196,-1,-1,1,7073424337006544,0,185,95,13
197,-1,-1,1,7073424337006544,0,185,95,13
198,-1,-1,1,7073424337006544,0,185,95,13
199,-1,-1,1,7073424337006544,0,185,95,13
200,-1,-1,1,7073424337006544,0,185,95,13
201,-1,-1,1,7073424337006544,0,185,95,13
202,-1,-1,1,7073424337006544,0,185,95,13
