time_stamp,agent_id,agent_signature,target_id,target_signature,target_type,target_x,target_y,target_radius
298,1,1171193100415937,1,7073424337006544,0,185.0,95.0,13
301,1,1171193100415937,1,7073424337006544,0,185.0,95.0,13
304,1,1171193100415937,1,7073424337006544,0,185.0,95.0,13
307,1,1171193100415937,1,7073424337006544,0,185.0,95.0,13
311,1,1171193100415937,1,7073424337006544,0,185.0,95.0,13
314,1,1171193100415937,1,7073424337006544,0,185.0,95.0,13
318,1,1171193100415937,1,7073424337006544,0,185.0,95.0,13
321,1,1171193100415937,1,7073424337006544,0,185.0,95.0,13
324,1,1171193100415937,1,7073424337006544,0,185.0,95.0,13
328,1,1171193100415937,1,7073424337006544,0,185.0,95.0,13
332,1,1171193100415937,1,7073424337006544,0,185.0,95.0,13
335,1,1171193100415937,1,7073424337006544,0,185.0,95.0,13
338,1,1171193100415937,1,7073424337006544,0,185.0,95.0,13
342,1,1171193100415937,1,7073424337006544,0,185.0,95.0,13
345,1,1171193100415937,1,7073424337006544,0,185.0,95.0,13
349,1,1171193100415937,1,7073424337006544,0,185.0,95.0,13
4,1,1171193100415937,4,9607803236922248,2,238.0,255.0,8
13,1,1171193100415937,4,9607803236922248,2,243.0,267.0,8
16,1,1171193100415937,4,9607803236922248,2,240.0,268.0,8
24,1,1171193100415937,4,9607803236922248,2,232.0,274.0,8
30,1,1171193100415937,4,9607803236922248,3,226.0,273.0,8
44,1,1171193100415937,4,9607803236922248,3,212.0,272.0,8
57,1,1171193100415937,4,9607803236922248,3,199.0,273.0,8
60,1,1171193100415937,4,9607803236922248,3,197.0,275.0,8
67,1,1171193100415937,4,9607803236922248,3,186.0,272.0,8
70,1,1171193100415937,4,9607803236922248,3,187.0,274.0,8
77,1,1171193100415937,4,9607803236922248,3,179.0,273.0,8
80,1,1171193100415937,4,9607803236922248,3,178.0,273.0,8
84,1,1171193100415937,4,9607803236922248,3,172.0,275.0,8
87,1,1171193100415937,4,9607803236922248,3,169.0,275.0,8
94,1,1171193100415937,4,9607803236922248,3,162.0,273.0,8
97,1,1171193100415937,4,9607803236922248,3,161.0,275.0,8
101,1,1171193100415937,4,9607803236922248,3,158.0,275.0,8
107,1,1171193100415937,4,9607803236922248,3,151.0,275.0,8
114,1,1171193100415937,4,9607803236922248,3,139.0,273.0,8
124,1,1171193100415937,4,9607803236922248,3,132.0,275.0,8
127,1,1171193100415937,4,9607803236922248,3,129.0,274.0,8
130,1,1171193100415937,4,9607803236922248,3,128.0,275.0,8
137,1,1171193100415937,4,9607803236922248,3,123.0,275.0,8
143,1,1171193100415937,4,9607803236922248,3,113.0,275.0,8
150,1,1171193100415937,4,9607803236922248,3,106.0,274.0,8
160,1,1171193100415937,4,9607803236922248,3,98.0,275.0,8
163,1,1171193100415937,4,9607803236922248,3,95.0,276.0,8
4,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
7,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
10,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
40,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
43,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
47,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
51,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
54,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
57,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
61,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
64,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
67,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
70,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
74,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
78,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
81,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
85,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
88,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
91,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
94,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
98,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
101,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
104,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
108,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
111,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
114,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
118,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
121,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
125,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
128,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
131,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
134,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
138,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
141,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
145,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
148,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
151,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
155,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
158,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
161,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
165,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
168,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
173,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
176,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
179,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
182,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
185,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
188,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
192,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
195,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
199,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
203,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
206,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
210,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
214,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
217,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
220,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
224,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
227,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
230,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
234,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
237,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
241,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
244,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
248,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
251,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
255,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
258,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
262,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
265,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
268,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
272,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
275,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
279,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
282,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
286,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
289,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
293,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
296,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
300,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
303,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
307,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
310,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
313,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
317,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
320,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
323,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
327,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
331,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
335,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
339,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
350,2,2179358512118464,2,9248502270905266,0,105.0,225.0,17
4,2,2179358512118464,4,9607803236922248,2,240.0,261.0,8
7,2,2179358512118464,4,9607803236922248,2,246.0,263.0,8
13,2,2179358512118464,4,9607803236922248,2,245.0,268.0,8
16,2,2179358512118464,4,9607803236922248,2,244.0,274.0,8
23,2,2179358512118464,4,9607803236922248,2,233.0,277.0,8
33,2,2179358512118464,4,9607803236922248,3,221.0,277.0,8
36,2,2179358512118464,4,9607803236922248,3,221.0,277.0,8
43,2,2179358512118464,4,9607803236922248,3,213.0,275.0,8
320,2,2179358512118464,4,9607803236922248,3,67.0,177.0,8
323,2,2179358512118464,4,9607803236922248,3,68.0,175.0,8
331,2,2179358512118464,4,9607803236922248,3,69.0,167.0,8
346,2,2179358512118464,4,9607803236922248,3,67.0,154.0,8
4,0,5736898022102862,0,1416613451854612,2,41.0,27.0,7
10,0,5736898022102862,0,1416613451854612,2,47.0,34.0,7
13,0,5736898022102862,0,1416613451854612,2,48.0,39.0,7
26,0,5736898022102862,0,1416613451854612,3,58.0,53.0,7
29,0,5736898022102862,0,1416613451854612,3,62.0,55.0,7
33,0,5736898022102862,0,1416613451854612,3,71.0,56.0,7
36,0,5736898022102862,0,1416613451854612,3,71.0,61.0,7
43,0,5736898022102862,0,1416613451854612,3,77.0,68.0,7
52,0,5736898022102862,0,1416613451854612,3,88.0,78.0,7
55,0,5736898022102862,0,1416613451854612,3,90.0,77.0,7
64,0,5736898022102862,0,1416613451854612,3,93.0,88.0,7
67,0,5736898022102862,0,1416613451854612,3,88.0,89.0,7
76,0,5736898022102862,0,1416613451854612,3,80.0,100.0,7
79,0,5736898022102862,0,1416613451854612,3,76.0,103.0,7
82,0,5736898022102862,0,1416613451854612,3,72.0,107.0,7
101,0,5736898022102862,0,1416613451854612,3,55.0,125.0,7
107,0,5736898022102862,0,1416613451854612,3,54.0,133.0,7
110,0,5736898022102862,0,1416613451854612,3,53.0,134.0,7
113,0,5736898022102862,0,1416613451854612,3,55.0,136.0,7
119,0,5736898022102862,0,1416613451854612,3,54.0,141.0,7
126,0,5736898022102862,0,1416613451854612,3,61.0,151.0,7
129,0,5736898022102862,0,1416613451854612,3,63.0,155.0,7
132,0,5736898022102862,0,1416613451854612,3,67.0,158.0,7
141,0,5736898022102862,0,1416613451854612,3,75.0,167.0,7
138,0,5736898022102862,0,1416613451854612,3,70.0,164.0,7
144,0,5736898022102862,0,1416613451854612,3,77.0,171.0,7
147,0,5736898022102862,0,1416613451854612,3,82.0,173.0,7
150,0,5736898022102862,0,1416613451854612,3,81.0,177.0,7
154,0,5736898022102862,0,1416613451854612,3,88.0,181.0,7
160,0,5736898022102862,0,1416613451854612,3,95.0,184.0,7
163,0,5736898022102862,0,1416613451854612,3,97.0,189.0,7
167,0,5736898022102862,0,1416613451854612,3,103.0,190.0,7
174,0,5736898022102862,0,1416613451854612,3,108.0,200.0,7
177,0,5736898022102862,0,1416613451854612,3,110.0,201.0,7
189,0,5736898022102862,0,1416613451854612,3,121.0,205.0,7
192,0,5736898022102862,0,1416613451854612,3,127.0,204.0,7
220,0,5736898022102862,0,1416613451854612,3,153.0,205.0,7
229,0,5736898022102862,0,1416613451854612,3,162.0,204.0,7
265,0,5736898022102862,0,1416613451854612,3,199.0,206.0,7
297,0,5736898022102862,0,1416613451854612,3,228.0,204.0,7
4,0,5736898022102862,4,9607803236922248,2,239.0,260.0,8
26,0,5736898022102862,4,9607803236922248,3,229.0,275.0,8
67,0,5736898022102862,4,9607803236922248,3,188.0,275.0,8
79,0,5736898022102862,4,9607803236922248,3,173.0,279.0,8
101,0,5736898022102862,4,9607803236922248,3,153.0,275.0,8
154,0,5736898022102862,4,9607803236922248,3,102.0,274.0,8
157,0,5736898022102862,4,9607803236922248,3,99.0,274.0,8
163,0,5736898022102862,4,9607803236922248,3,92.0,275.0,8
180,0,5736898022102862,4,9607803236922248,3,77.0,274.0,8
183,0,5736898022102862,4,9607803236922248,3,72.0,271.0,8
262,0,5736898022102862,4,9607803236922248,3,64.0,235.0,8
268,0,5736898022102862,4,9607803236922248,3,65.0,226.0,8
275,0,5736898022102862,4,9607803236922248,3,66.0,221.0,8
281,0,5736898022102862,4,9607803236922248,3,65.0,213.0,8
287,0,5736898022102862,4,9607803236922248,3,63.0,210.0,8
294,0,5736898022102862,4,9607803236922248,3,63.0,201.0,8
297,0,5736898022102862,4,9607803236922248,3,64.0,200.0,8
300,0,5736898022102862,4,9607803236922248,3,66.0,195.0,8
303,0,5736898022102862,4,9607803236922248,3,65.0,192.0,8
310,0,5736898022102862,4,9607803236922248,3,65.0,185.0,8
313,0,5736898022102862,4,9607803236922248,3,65.0,184.0,8
317,0,5736898022102862,4,9607803236922248,3,64.0,180.0,8
320,0,5736898022102862,4,9607803236922248,3,65.0,177.0,8
330,0,5736898022102862,4,9607803236922248,3,65.0,166.0,8
336,0,5736898022102862,4,9607803236922248,3,65.0,159.0,8
343,0,5736898022102862,4,9607803236922248,3,66.0,153.0,8
339,0,5736898022102862,4,9607803236922248,3,62.0,158.0,8
346,0,5736898022102862,4,9607803236922248,3,65.0,151.0,8
13,0,5736898022102862,2,9248502270905266,0,105.0,225.0,17
16,0,5736898022102862,2,9248502270905266,0,105.0,225.0,17
20,0,5736898022102862,2,9248502270905266,0,105.0,225.0,17
23,0,5736898022102862,2,9248502270905266,0,105.0,225.0,17
26,0,5736898022102862,2,9248502270905266,0,105.0,225.0,17
29,0,5736898022102862,2,9248502270905266,0,105.0,225.0,17
33,0,5736898022102862,2,9248502270905266,0,105.0,225.0,17
36,0,5736898022102862,2,9248502270905266,0,105.0,225.0,17
7,1,1171193100415937,3,2461279072222147,2,38.0,151.0,10
10,1,1171193100415937,3,2461279072222147,2,35.0,154.0,10
13,1,1171193100415937,3,2461279072222147,2,35.0,159.0,10
20,1,1171193100415937,3,2461279072222147,2,32.0,163.0,10
27,1,1171193100415937,3,2461279072222147,3,35.0,164.0,10
30,1,1171193100415937,3,2461279072222147,3,35.0,164.0,10
37,1,1171193100415937,3,2461279072222147,1,35.0,164.0,10
44,1,1171193100415937,3,2461279072222147,1,35.0,164.0,10
54,1,1171193100415937,3,2461279072222147,1,34.0,164.0,10
60,1,1171193100415937,3,2461279072222147,1,35.0,164.0,10
77,1,1171193100415937,3,2461279072222147,1,35.0,163.0,10
87,1,1171193100415937,3,2461279072222147,1,35.0,162.0,10
94,1,1171193100415937,3,2461279072222147,1,34.0,164.0,10
104,1,1171193100415937,3,2461279072222147,1,35.0,161.0,10
143,1,1171193100415937,3,2461279072222147,1,35.0,164.0,10
150,1,1171193100415937,3,2461279072222147,1,35.0,159.0,10
153,1,1171193100415937,3,2461279072222147,1,33.0,163.0,10
163,1,1171193100415937,3,2461279072222147,1,35.0,163.0,10
167,1,1171193100415937,3,2461279072222147,1,37.0,164.0,10
171,1,1171193100415937,3,2461279072222147,1,35.0,163.0,10
175,1,1171193100415937,3,2461279072222147,1,36.0,165.0,10
178,1,1171193100415937,3,2461279072222147,1,35.0,165.0,10
181,1,1171193100415937,3,2461279072222147,1,36.0,165.0,10
185,1,1171193100415937,3,2461279072222147,1,39.0,166.0,10
188,1,1171193100415937,3,2461279072222147,1,35.0,164.0,10
195,1,1171193100415937,3,2461279072222147,1,33.0,163.0,10
221,1,1171193100415937,3,2461279072222147,1,35.0,163.0,10
225,1,1171193100415937,3,2461279072222147,1,34.0,164.0,10
228,1,1171193100415937,3,2461279072222147,1,35.0,162.0,10
261,1,1171193100415937,3,2461279072222147,1,34.0,163.0,10
268,1,1171193100415937,3,2461279072222147,1,36.0,162.0,10
274,1,1171193100415937,3,2461279072222147,1,35.0,163.0,10
281,1,1171193100415937,3,2461279072222147,1,35.0,164.0,10
291,1,1171193100415937,3,2461279072222147,1,35.0,164.0,10
304,1,1171193100415937,3,2461279072222147,1,32.0,162.0,10
307,1,1171193100415937,3,2461279072222147,3,35.0,162.0,10
311,1,1171193100415937,3,2461279072222147,3,36.0,165.0,10
324,1,1171193100415937,3,2461279072222147,1,37.0,165.0,10
328,1,1171193100415937,3,2461279072222147,1,35.0,164.0,10
335,1,1171193100415937,3,2461279072222147,1,34.0,163.0,10
342,1,1171193100415937,3,2461279072222147,1,34.0,163.0,10
7,2,2179358512118464,0,1416613451854612,2,44.0,33.0,7
10,2,2179358512118464,0,1416613451854612,2,47.0,36.0,7
16,2,2179358512118464,0,1416613451854612,2,54.0,41.0,7
20,2,2179358512118464,0,1416613451854612,2,57.0,47.0,7
26,2,2179358512118464,0,1416613451854612,3,65.0,53.0,7
40,2,2179358512118464,0,1416613451854612,3,77.0,68.0,7
43,2,2179358512118464,0,1416613451854612,3,82.0,69.0,7
47,2,2179358512118464,0,1416613451854612,3,85.0,73.0,7
57,2,2179358512118464,0,1416613451854612,3,95.0,84.0,7
70,2,2179358512118464,0,1416613451854612,3,88.0,98.0,7
74,2,2179358512118464,0,1416613451854612,3,81.0,104.0,7
78,2,2179358512118464,0,1416613451854612,3,77.0,105.0,7
81,2,2179358512118464,0,1416613451854612,3,73.0,110.0,7
91,2,2179358512118464,0,1416613451854612,3,65.0,120.0,7
101,2,2179358512118464,0,1416613451854612,3,56.0,128.0,7
121,2,2179358512118464,0,1416613451854612,3,56.0,149.0,7
125,2,2179358512118464,0,1416613451854612,3,64.0,151.0,7
134,2,2179358512118464,0,1416613451854612,3,69.0,162.0,7
138,2,2179358512118464,0,1416613451854612,3,73.0,165.0,7
148,2,2179358512118464,0,1416613451854612,3,82.0,177.0,7
151,2,2179358512118464,0,1416613451854612,3,86.0,178.0,7
161,2,2179358512118464,0,1416613451854612,3,98.0,188.0,7
182,2,2179358512118464,0,1416613451854612,3,117.0,207.0,7
185,2,2179358512118464,0,1416613451854612,3,124.0,207.0,7
188,2,2179358512118464,0,1416613451854612,3,123.0,207.0,7
192,2,2179358512118464,0,1416613451854612,3,132.0,205.0,7
195,2,2179358512118464,0,1416613451854612,3,127.0,209.0,7
199,2,2179358512118464,0,1416613451854612,3,135.0,204.0,7
203,2,2179358512118464,0,1416613451854612,3,138.0,205.0,7
206,2,2179358512118464,0,1416613451854612,3,141.0,207.0,7
210,2,2179358512118464,0,1416613451854612,3,146.0,205.0,7
214,2,2179358512118464,0,1416613451854612,3,153.0,208.0,7
217,2,2179358512118464,0,1416613451854612,3,153.0,205.0,7
230,2,2179358512118464,0,1416613451854612,3,164.0,206.0,7
234,2,2179358512118464,0,1416613451854612,3,169.0,206.0,7
241,2,2179358512118464,0,1416613451854612,3,176.0,205.0,7
244,2,2179358512118464,0,1416613451854612,3,179.0,206.0,7
251,2,2179358512118464,0,1416613451854612,3,188.0,204.0,7
255,2,2179358512118464,0,1416613451854612,3,190.0,207.0,7
262,2,2179358512118464,0,1416613451854612,3,197.0,205.0,7
268,2,2179358512118464,0,1416613451854612,3,204.0,206.0,7
279,2,2179358512118464,0,1416613451854612,3,214.0,205.0,7
282,2,2179358512118464,0,1416613451854612,3,217.0,205.0,7
286,2,2179358512118464,0,1416613451854612,3,223.0,206.0,7
300,2,2179358512118464,0,1416613451854612,3,236.0,206.0,7
307,2,2179358512118464,0,1416613451854612,3,238.0,196.0,7
310,2,2179358512118464,0,1416613451854612,3,235.0,198.0,7
313,2,2179358512118464,0,1416613451854612,3,235.0,194.0,7
327,2,2179358512118464,0,1416613451854612,3,237.0,181.0,7
335,2,2179358512118464,0,1416613451854612,3,233.0,174.0,7
339,2,2179358512118464,0,1416613451854612,3,235.0,167.0,7
346,2,2179358512118464,0,1416613451854612,3,235.0,160.0,7
26,2,2179358512118464,3,2461279072222147,2,35.0,165.0,10
30,2,2179358512118464,3,2461279072222147,2,36.0,165.0,10
33,2,2179358512118464,3,2461279072222147,2,35.0,165.0,10
36,2,2179358512118464,3,2461279072222147,2,36.0,168.0,10
40,2,2179358512118464,3,2461279072222147,2,35.0,168.0,10
43,2,2179358512118464,3,2461279072222147,1,35.0,165.0,10
47,2,2179358512118464,3,2461279072222147,1,36.0,165.0,10
51,2,2179358512118464,3,2461279072222147,1,35.0,167.0,10
57,2,2179358512118464,3,2461279072222147,1,39.0,165.0,10
64,2,2179358512118464,3,2461279072222147,1,34.0,167.0,10
67,2,2179358512118464,3,2461279072222147,1,36.0,164.0,10
70,2,2179358512118464,3,2461279072222147,1,35.0,167.0,10
74,2,2179358512118464,3,2461279072222147,1,35.0,166.0,10
88,2,2179358512118464,3,2461279072222147,1,35.0,167.0,10
94,2,2179358512118464,3,2461279072222147,1,36.0,166.0,10
98,2,2179358512118464,3,2461279072222147,1,36.0,168.0,10
104,2,2179358512118464,3,2461279072222147,1,37.0,165.0,10
108,2,2179358512118464,3,2461279072222147,1,35.0,165.0,10
111,2,2179358512118464,3,2461279072222147,1,39.0,163.0,10
114,2,2179358512118464,3,2461279072222147,1,35.0,165.0,10
121,2,2179358512118464,3,2461279072222147,1,39.0,164.0,10
125,2,2179358512118464,3,2461279072222147,1,38.0,166.0,10
145,2,2179358512118464,3,2461279072222147,1,37.0,167.0,10
148,2,2179358512118464,3,2461279072222147,1,35.0,165.0,10
155,2,2179358512118464,3,2461279072222147,1,35.0,165.0,10
158,2,2179358512118464,3,2461279072222147,1,39.0,165.0,10
161,2,2179358512118464,3,2461279072222147,1,35.0,165.0,10
199,2,2179358512118464,3,2461279072222147,1,38.0,168.0,10
206,2,2179358512118464,3,2461279072222147,1,35.0,165.0,10
227,2,2179358512118464,3,2461279072222147,1,35.0,166.0,10
